time,node,metric,value
2026-07-21T11:18:16.049160465Z,CC8DA20CDB50,temperature,25.8
2026-07-21T11:18:16.073245046Z,CC8DA20CDB50,temperature,25.8
2026-07-21T11:18:21.376741584Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:18:21.399173122Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:18:26.355738798Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:18:26.379511238Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:18:31.277787521Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:18:31.29942126Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:18:36.225951304Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:18:36.249799338Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:18:41.421782985Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:18:41.444253766Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:18:46.288329227Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:18:46.327887166Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:18:51.516865237Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:18:51.53891925Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:18:55.955071122Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:18:55.975107375Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:19:01.316595825Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:19:01.342691213Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:19:05.98733245Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:19:06.006914195Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:19:11.041163891Z,CC8DA20CDB50,temperature,23.0
2026-07-21T11:19:11.066021932Z,CC8DA20CDB50,temperature,23.0
2026-07-21T11:19:16.069815378Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:19:16.09351331Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:19:21.331745212Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:19:21.35755909Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:19:26.580131952Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:19:26.601898494Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:19:31.484788122Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:19:31.506878659Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:19:36.042361445Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:19:36.063337355Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:19:41.25685332Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:19:41.278280426Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:19:46.582489371Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:19:46.608195533Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:19:51.564270988Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:19:51.586097274Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:19:56.344615026Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:19:56.370576426Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:20:01.091273695Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:20:01.111787079Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:20:06.225654276Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:20:06.253241761Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:20:11.224132646Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:20:11.246391891Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:20:16.203015671Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:20:16.224864979Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:20:21.399182169Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:20:21.422940001Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:20:26.455025482Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:20:26.474042766Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:20:31.377175812Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:20:31.402413268Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:20:36.287411892Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:20:36.310252444Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:20:41.511796305Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:20:41.5363227Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:20:46.393663296Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:20:46.423494083Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:20:51.203971267Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:20:51.224905114Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:20:56.281227265Z,CC8DA20CDB50,temperature,24.0
2026-07-21T11:20:56.304758901Z,CC8DA20CDB50,temperature,24.0
2026-07-21T11:21:01.48188662Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:21:01.503176685Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:21:06.386898338Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:21:06.412856009Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:21:11.138238487Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:21:11.157875469Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:21:16.796500594Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:21:16.820840905Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:21:21.564137262Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:21:21.585390811Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:21:26.026708643Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:21:26.047348462Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:21:31.601363241Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:21:31.6203547Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:21:36.527344604Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:21:36.54831016Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:21:41.06819676Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:21:41.086557508Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:21:46.342494468Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:21:46.368731733Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:21:51.565352986Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:21:51.586719907Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:21:55.974829212Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:21:55.999449949Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:22:01.40165337Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:22:01.423271399Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:22:06.602656846Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:22:06.624317005Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:22:11.128954771Z,CC8DA20CDB50,temperature,23.5
2026-07-21T11:22:11.155712641Z,CC8DA20CDB50,temperature,23.5
2026-07-21T11:22:16.431823959Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:22:16.454584156Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:22:21.167949166Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:22:21.189640085Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:22:26.510615864Z,CC8DA20CDB50,temperature,24.6
2026-07-21T11:22:26.529224816Z,CC8DA20CDB50,temperature,24.6
2026-07-21T11:22:31.503194276Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:22:31.523997284Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:22:36.417630526Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:22:36.439041341Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:22:41.178048023Z,CC8DA20CDB50,temperature,25.9
2026-07-21T11:22:41.20831484Z,CC8DA20CDB50,temperature,25.9
2026-07-21T11:22:46.494176032Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:22:46.515154428Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:22:51.444452656Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:22:51.472708952Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:22:56.397555298Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:22:56.419265869Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:23:01.312524516Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:23:01.335681156Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:23:06.511116186Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:23:06.538414203Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:23:11.07982567Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:23:11.098127909Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:23:16.28616477Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:23:16.306733028Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:23:21.429979492Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:23:21.45453926Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:23:26.254259002Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:23:26.279086988Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:23:31.074896713Z,CC8DA20CDB50,temperature,25.8
2026-07-21T11:23:31.09681671Z,CC8DA20CDB50,temperature,25.8
2026-07-21T11:23:36.3457201Z,CC8DA20CDB50,temperature,23.5
2026-07-21T11:23:36.370436311Z,CC8DA20CDB50,temperature,23.5
2026-07-21T11:23:41.545328873Z,CC8DA20CDB50,temperature,25.1
2026-07-21T11:23:41.565238792Z,CC8DA20CDB50,temperature,25.1
2026-07-21T11:23:46.30800098Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:23:46.334811825Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:23:51.358897081Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:23:51.381957321Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:23:56.611149924Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:23:56.63456314Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:24:01.161856157Z,CC8DA20CDB50,temperature,25.1
2026-07-21T11:24:01.183537771Z,CC8DA20CDB50,temperature,25.1
2026-07-21T11:24:06.429037519Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:24:06.450358269Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:24:11.013295829Z,CC8DA20CDB50,temperature,25.9
2026-07-21T11:24:11.040536448Z,CC8DA20CDB50,temperature,25.9
2026-07-21T11:24:16.555984261Z,CC8DA20CDB50,temperature,24.0
2026-07-21T11:24:16.580486628Z,CC8DA20CDB50,temperature,24.0
2026-07-21T11:24:21.539723399Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:24:21.560892079Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:24:26.334558377Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:24:26.362298249Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:24:31.60065901Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:24:31.622738102Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:24:36.463009645Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:24:36.487581587Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:24:41.386110853Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:24:41.409507962Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:24:46.096490609Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:24:46.117187521Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:24:51.421097005Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:24:51.452242159Z,CC8DA20CDB50,temperature,24.4
2026-07-21T11:24:56.491824903Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:24:56.516662973Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:25:01.728296166Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:25:01.748654474Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:25:06.078693351Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:25:06.184841414Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:25:11.202694858Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:25:11.225849696Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:25:16.419692792Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:25:16.440842829Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:25:21.546122308Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:25:21.568065333Z,CC8DA20CDB50,temperature,24.3
2026-07-21T11:25:25.963216652Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:25:25.994798785Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:25:31.534468469Z,CC8DA20CDB50,temperature,25.8
2026-07-21T11:25:31.55355328Z,CC8DA20CDB50,temperature,25.8
2026-07-21T11:25:36.45658849Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:25:36.481134568Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:25:41.386017205Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:25:41.40475306Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:25:46.561609633Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:25:46.58660076Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:25:51.129459567Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:25:51.150918009Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:25:56.354152901Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:25:56.375581215Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:26:01.587208976Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:26:01.607542826Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:26:06.55005106Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:26:06.571329414Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:26:11.407373518Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:26:11.428764518Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:26:16.345750071Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:26:16.373861967Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:26:21.366312649Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:26:21.397127688Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:26:26.469891149Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:26:26.489038296Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:26:31.387398397Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:26:31.412076421Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:26:36.476437731Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:26:36.499122361Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:26:41.557362087Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:26:41.584331539Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:26:46.482550524Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:26:46.501917113Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:26:51.355984928Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:26:51.392111037Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:26:56.117389263Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:26:56.139149039Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:27:01.390547704Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:27:01.41200241Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:27:06.107315038Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:27:06.142129372Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:27:11.364504141Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:27:11.388339108Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:27:16.224862833Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:27:16.243528305Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:27:21.20510929Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:27:21.225689936Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:27:26.081046548Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:27:26.109904439Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:27:31.353827606Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:27:31.372332674Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:27:36.560233444Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:27:36.581434805Z,CC8DA20CDB50,temperature,23.4
2026-07-21T11:27:41.11320606Z,CC8DA20CDB50,temperature,25.0
2026-07-21T11:27:41.134063241Z,CC8DA20CDB50,temperature,25.0
2026-07-21T11:27:45.976959557Z,CC8DA20CDB50,temperature,25.0
2026-07-21T11:27:46.002945882Z,CC8DA20CDB50,temperature,25.0
2026-07-21T11:27:51.559258162Z,CC8DA20CDB50,temperature,23.9
2026-07-21T11:27:51.579847977Z,CC8DA20CDB50,temperature,23.9
2026-07-21T11:27:56.53166338Z,CC8DA20CDB50,temperature,23.5
2026-07-21T11:27:56.552421767Z,CC8DA20CDB50,temperature,23.5
2026-07-21T11:28:01.390926131Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:28:01.424011997Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:28:06.304638653Z,CC8DA20CDB50,temperature,25.0
2026-07-21T11:28:06.327817596Z,CC8DA20CDB50,temperature,25.0
2026-07-21T11:28:11.575272417Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:28:11.600827806Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:28:16.462428548Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:28:16.486946453Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:28:21.394595298Z,CC8DA20CDB50,temperature,23.5
2026-07-21T11:28:21.417990609Z,CC8DA20CDB50,temperature,23.5
2026-07-21T11:28:26.638170494Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:28:26.656624788Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:28:31.208274309Z,CC8DA20CDB50,temperature,24.6
2026-07-21T11:28:31.236205163Z,CC8DA20CDB50,temperature,24.6
2026-07-21T11:28:36.054908281Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:28:36.079275875Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:28:41.63580834Z,CC8DA20CDB50,temperature,24.2
2026-07-21T11:28:41.658422165Z,CC8DA20CDB50,temperature,24.2
2026-07-21T11:28:46.593179466Z,CC8DA20CDB50,temperature,24.2
2026-07-21T11:28:46.614397367Z,CC8DA20CDB50,temperature,24.2
2026-07-21T11:28:51.490635688Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:28:51.51203592Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:28:56.404010653Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:28:56.428673502Z,CC8DA20CDB50,temperature,23.3
2026-07-21T11:29:01.347937863Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:29:01.378913469Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:29:06.570393189Z,CC8DA20CDB50,temperature,24.0
2026-07-21T11:29:06.594583787Z,CC8DA20CDB50,temperature,24.0
2026-07-21T11:29:11.299603513Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:29:11.321281408Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:29:16.648366336Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:29:16.669885623Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:29:21.467652712Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:29:21.488688358Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:29:26.302822161Z,CC8DA20CDB50,temperature,25.9
2026-07-21T11:29:26.374287771Z,CC8DA20CDB50,temperature,25.9
2026-07-21T11:29:31.222213286Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:29:31.297977407Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:29:36.238723285Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:29:36.266943194Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:29:41.228263504Z,CC8DA20CDB50,temperature,25.1
2026-07-21T11:29:41.249193578Z,CC8DA20CDB50,temperature,25.1
2026-07-21T11:29:46.468568573Z,CC8DA20CDB50,temperature,24.2
2026-07-21T11:29:46.488152483Z,CC8DA20CDB50,temperature,24.2
2026-07-21T11:29:51.13986856Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:29:51.163392356Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:29:56.654114159Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:29:56.80267012Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:30:01.522879665Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:30:01.553422208Z,CC8DA20CDB50,temperature,25.3
2026-07-21T11:30:06.107819501Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:30:06.128387526Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:30:11.6548171Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:30:11.681070708Z,CC8DA20CDB50,temperature,25.5
2026-07-21T11:30:16.257588118Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:30:16.280847956Z,CC8DA20CDB50,temperature,23.6
2026-07-21T11:30:21.22513183Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:30:21.243757867Z,CC8DA20CDB50,temperature,23.1
2026-07-21T11:30:26.087808008Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:30:26.119934917Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:30:31.486668725Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:30:31.509293185Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:30:36.419452737Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:30:36.440686069Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:30:41.29581058Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:30:41.317264465Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:30:46.358434589Z,CC8DA20CDB50,temperature,24.2
2026-07-21T11:30:46.381265824Z,CC8DA20CDB50,temperature,24.2
2026-07-21T11:30:51.471873023Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:30:51.490755001Z,CC8DA20CDB50,temperature,24.7
2026-07-21T11:30:56.387604627Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:30:56.410738376Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:31:01.462849781Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:31:01.488248107Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:31:06.311415196Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:31:06.34141614Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:31:11.56935144Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:31:11.596987363Z,CC8DA20CDB50,temperature,24.9
2026-07-21T11:31:16.464651421Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:31:16.486581225Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:31:21.424706338Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:31:21.444095662Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:31:26.067805805Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:31:26.088859771Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:31:31.385601278Z,CC8DA20CDB50,temperature,23.0
2026-07-21T11:31:31.407148996Z,CC8DA20CDB50,temperature,23.0
2026-07-21T11:31:36.463703713Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:31:36.488833657Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:31:41.711627742Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:31:41.73287765Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:31:46.472820965Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:31:46.494314611Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:31:51.479150537Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:31:51.506307043Z,CC8DA20CDB50,temperature,26.0
2026-07-21T11:31:56.095802174Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:31:56.120555902Z,CC8DA20CDB50,temperature,25.6
2026-07-21T11:32:01.661662194Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:32:01.682893789Z,CC8DA20CDB50,temperature,25.2
2026-07-21T11:32:06.58383943Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:32:06.605894142Z,CC8DA20CDB50,temperature,24.1
2026-07-21T11:32:11.466469973Z,CC8DA20CDB50,temperature,24.0
2026-07-21T11:32:11.491757471Z,CC8DA20CDB50,temperature,24.0
2026-07-21T11:32:16.726023566Z,CC8DA20CDB50,temperature,23.9
2026-07-21T11:32:16.751150733Z,CC8DA20CDB50,temperature,23.9
2026-07-21T11:32:21.280392831Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:32:21.303035942Z,CC8DA20CDB50,temperature,25.7
2026-07-21T11:32:26.409955491Z,CC8DA20CDB50,temperature,25.8
2026-07-21T11:32:26.430858073Z,CC8DA20CDB50,temperature,25.8
2026-07-21T11:32:31.471022811Z,CC8DA20CDB50,temperature,25.0
2026-07-21T11:32:31.491020961Z,CC8DA20CDB50,temperature,25.0
2026-07-21T11:32:36.208316219Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:32:36.229535315Z,CC8DA20CDB50,temperature,23.2
2026-07-21T11:32:41.595914975Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:32:41.621806372Z,CC8DA20CDB50,temperature,24.5
2026-07-21T11:32:46.507881396Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:32:46.534827187Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:32:51.386610361Z,CC8DA20CDB50,temperature,25.1
2026-07-21T11:32:51.412182671Z,CC8DA20CDB50,temperature,25.1
2026-07-21T11:32:56.440709811Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:32:56.464730719Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:33:01.510796844Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:33:01.53308798Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:33:06.479551027Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:33:06.502545986Z,CC8DA20CDB50,temperature,23.8
2026-07-21T11:33:11.432417201Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:33:11.457108395Z,CC8DA20CDB50,temperature,25.4
2026-07-21T11:33:16.115774183Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:33:16.141079517Z,CC8DA20CDB50,temperature,23.7
2026-07-21T11:33:21.041570396Z,CC8DA20CDB50,temperature,23.9
2026-07-21T11:33:21.066531402Z,CC8DA20CDB50,temperature,23.9
2026-07-21T11:33:26.464611456Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:33:26.487161701Z,CC8DA20CDB50,temperature,24.8
2026-07-21T11:33:31.063043834Z,CC8DA20CDB50,temperature,23.5
2026-07-21T11:33:31.093321707Z,CC8DA20CDB50,temperature,23.5
